OBJECTID,JURSCODE,GEOID20,POPULATION_TOTAL,CHILD_POPULATION_TOTAL,CHILD_POV_TOTAL,CHILD_POV_PCT,SCHOOL_BND_INT_TOTAL,SCHOOL_BND_INT_CPG_TOTAL,NOTES,CALC_SUM,CALC_PCT,Shape__Area,Shape__Length
1209,WASH,24043011000,4998,7,,,7,0,(+/-) **,,,4426241.778807019,12346.475880027549
1210,WASH,24043010901,6913,1648,38.0,2.3,9,0,(+/-) 2.6,,,42011934.43406931,32814.16822067997
1211,WASH,24043010300,7848,1771,66.0,3.7,9,1,(+/-) 5.1,,,24897455.760415725,22636.93082865293
1212,WASH,24043011204,4801,911,123.0,13.5,10,3,(+/-) 14.6,,,8731018.117358163,17108.73454977246
1213,WASH,24043011700,5786,1215,111.0,9.1,8,0,(+/-) 11.1,,,84124902.53958757,49326.056354661894
1214,WASH,24043000800,3750,771,457.0,59.3,4,1,(+/-) 19.5,,,1113482.3684693896,4696.316225119363
1215,WASH,24043011301,5332,1252,153.0,12.2,5,0,(+/-) 7.4,,,37838088.38055954,34760.22410647544
1216,WASH,24043011502,3395,852,0.0,0.0,4,0,(+/-) 5.3,,,84841842.80725549,47948.1358121419
1217,WASH,24043010200,4736,806,68.0,8.4,8,0,(+/-) 10.8,,,84351283.52722941,48632.78310734227
1218,WASH,24043000200,4206,836,35.0,4.2,10,3,(+/-) 6.3,,,2951564.258402571,8559.858822299417
1219,WICO,24045010300,8678,2547,807.0,31.7,15,0,(+/-) 17.2,,,34868844.8269766,27037.216605337708
1220,WICO,24045010504,4710,787,161.0,20.5,11,0,(+/-) 24.5,,,4502434.145258133,10918.614987556242
1221,WICO,24045010200,5800,1521,208.0,13.7,11,0,(+/-) 20.5,,,14661525.738515489,18094.06036824197
1222,WICO,24045000200,1809,281,36.0,12.8,14,0,(+/-) 15.1,,,1722595.0688767608,6180.056951969595
1223,WICO,24045010603,9304,1662,234.0,14.1,11,0,(+/-) 12.9,,,66711794.822833665,40345.07263627671
1224,WICO,24045010604,5341,1373,376.0,27.4,7,0,(+/-) 13.8,,,95981323.52902201,48957.94219910566
1225,WICO,24045010800,5673,948,46.0,4.9,8,0,(+/-) 5.5,,,269680474.20987034,200976.2541224323
1226,WICO,24045000100,5605,1513,419.0,27.7,9,0,(+/-) 15.1,,,3160307.6609226274,9637.858490648736
1227,WICO,24045010400,7953,1705,0.0,0.0,11,0,(+/-) 2.5,,,18969349.38289047,22745.007834744654
1228,WICO,24045000400,3494,623,90.0,14.4,12,0,(+/-) 17.4,,,2834900.6057108883,8787.148245443386
1229,WICO,24045000500,2698,773,217.0,28.1,8,0,(+/-) 27.7,,,1915193.687927501,6365.942851117622
1230,WICO,24045010501,5484,1223,235.0,19.2,5,0,(+/-) 18.5,,,9324117.21635535,14536.718204334056
1231,WICO,24045010703,4560,824,85.0,10.3,9,0,(+/-) 12.3,,,14564314.503613777,17494.552718548326
1232,WICO,24045010704,4695,1128,116.0,10.3,11,0,(+/-) 7.9,,,56813950.1679259,41854.386364758284
1233,WICO,24045010503,4333,704,25.0,3.6,10,0,(+/-) 6.2,,,4251515.929775307,9392.883710307653
1234,WICO,24045010606,4007,720,58.0,8.0,9,0,(+/-) 7.7,,,165912232.2457267,56357.42539041721
1235,WICO,24045010701,4335,955,57.0,6.0,4,0,(+/-) 4.8,,,134026981.11044058,82095.22333729184
1236,WICO,24045000300,1267,526,252.0,47.9,11,0,(+/-) 28,,,1200590.4383169552,5407.759387512351
1237,WICO,24045010101,6843,1712,320.0,18.7,13,0,(+/-) 13.1,,,14499812.793994002,21288.59030300757
1238,WICO,24045010102,3144,649,59.0,9.1,7,0,(+/-) 8.6,,,6985010.24502245,11473.681874119613
1239,WICO,24045010605,4384,1261,32.0,2.5,9,0,(+/-) 3.8,,,61468091.44809025,40254.1109785321
1240,WORC,24047951102,3414,373,0.0,0.0,4,0,(+/-) 11.8,,,3771080.436084098,22830.156282636577
1241,WORC,24047950600,2922,298,10.0,3.4,4,0,(+/-) 6,,,3870375.1133151613,21479.49012655023
1242,WORC,24047951101,3347,486,48.0,9.9,5,0,(+/-) 13.2,,,6507861.658620751,20848.3984040494
1243,WORC,24047950800,5149,679,46.0,6.8,6,0,(+/-) 10.3,,,215156892.51260048,179059.33501638065
1244,WORC,24047950700,2574,420,26.0,6.2,4,0,(+/-) 10.7,,,8090789.467511901,24188.484315336576
1245,WORC,24047951300,2959,758,147.0,19.4,3,0,(+/-) 14.2,,,16290029.396111904,22140.405812036686
1246,WORC,24047950100,2035,153,71.0,46.3,4,0,(+/-) 46.3,,,4207144.139647285,35914.93549877698
1247,WORC,24047950000,1919,272,91.0,33.5,4,0,(+/-) 29.8,,,2825466.370307947,21544.873098560285
1248,WORC,24047950400,3376,725,65.0,9.0,5,0,(+/-) 10.8,,,9044978.488642659,46768.185449968216
1249,WORC,24047951700,3624,503,62.0,12.3,5,0,(+/-) 15.5,,,40015730.40761621,103209.9423497847
1250,WORC,24047951200,3139,674,103.0,15.3,7,0,(+/-) 17.9,,,350134373.1430354,207783.4696989989
1251,WORC,24047951400,3387,738,70.0,9.5,6,0,(+/-) 8.8,,,369594438.3369788,142048.42202755957
1252,WORC,24047951000,5186,1386,126.0,9.1,6,0,(+/-) 7.4,,,14054398.512194725,19274.224363801506
1253,WORC,24047950300,3080,235,0.0,0.0,4,0,(+/-) 16.5,,,4869197.613267309,38168.30630253109
1254,WORC,24047950900,2244,448,36.0,8.0,6,0,(+/-) 9.3,,,69739747.25731054,96226.4821793569
1255,WORC,24047951500,4924,1058,113.0,10.7,3,0,(+/-) 10.9,,,71304113.90785518,43727.8436148216
1256,WORC,24047980000,0,0,0.0,,7,0,(+/-) **,,,35218600.69722347,151283.53546778896
1257,BACI,24510271002,3650,952,127.0,13.3,3,3,(+/-) 12.1,,,955714.6567926594,3929.011937133174
1258,BACI,24510151000,5563,1192,329.0,27.6,5,5,(+/-) 19,,,1483937.8727940382,5770.793781196774
1259,BACI,24510020100,1756,148,14.0,9.5,2,2,(+/-) 15,,,174541.86424129427,1851.0175343213164
1260,BACI,24510160600,2613,519,0.0,0.0,3,3,(+/-) 7.9,,,556313.5691311657,3215.3290399409966
1261,BACI,24510271200,6233,1756,23.0,1.3,2,2,(+/-) 2.3,,,3600355.7593694334,8538.36797971806
1262,BACI,24510240400,2727,380,10.0,2.6,2,2,(+/-) 4.9,,,1180248.098581339,10667.930886244563
1263,BACI,24510250600,29,0,0.0,,2,2,(+/-) **,,,5696472.286199956,25047.777079762585
1264,BACI,24510270805,5346,922,86.0,9.3,4,4,(+/-) 8.6,,,1248212.7475864163,4797.048058187273
1265,BACI,24510060100,2677,488,70.0,14.3,2,2,(+/-) 24.4,,,238698.1609225621,1968.0240860544088
1266,BACI,24510140100,4030,207,0.0,0.0,3,3,(+/-) 19.4,,,566977.5780742327,3253.1868780533755
1267,BACI,24510190300,2128,584,18.0,3.1,4,4,(+/-) 9.1,,,352842.7693571027,2604.6743163337533
1268,BACI,24510010200,3000,448,0.0,0.0,2,2,(+/-) 9,,,355150.35744787595,2751.876989696902
1269,BACI,24510280102,5355,827,485.0,58.6,5,5,(+/-) 35.5,,,3498554.5012679,8589.531211014377
1270,BACI,24510020300,3816,106,27.0,25.5,3,3,(+/-) 34.5,,,662599.0645281691,6020.493623842431
1271,BACI,24510200800,2096,337,42.0,12.4,3,3,(+/-) 20.1,,,1067255.3314757135,4766.252993022528
1272,BACI,24510120600,2580,170,45.0,26.5,3,3,(+/-) 36.6,,,504974.02164627827,3474.2270097544933
1273,BACI,24510271802,2188,666,300.0,45.0,3,3,(+/-) 29.4,,,530247.2242955476,2973.188333293786
1274,BACI,24510250401,4437,1345,282.0,21.0,3,3,(+/-) 14.7,,,1204512.041912361,5256.256919339327
1275,BACI,24510270301,3409,783,0.0,0.0,3,3,(+/-) 5.3,,,1138442.9069018895,4781.522636997069
1276,BACI,24510120500,2351,345,48.0,13.8,3,3,(+/-) 15.1,,,534492.65116972,3485.4366092962696
1277,BACI,24510130805,1362,195,0.0,0.0,3,3,(+/-) 19.4,,,1638702.5696047647,5632.7983920284705
1278,BACI,24510200400,948,185,44.0,23.8,2,2,(+/-) 23.8,,,387849.4583900139,3203.963223042316
1279,BACI,24510151200,3406,776,59.0,7.6,3,3,(+/-) 12.1,,,779647.055276242,3622.4384598056913
1280,BACI,24510080700,973,313,232.0,74.1,3,3,(+/-) 27.3,,,298759.76176963875,2399.528752183035
1281,BACI,24510200300,977,123,12.0,9.8,3,3,(+/-) 16.3,,,244159.41551341035,2401.0236925719705
1282,BACI,24510271400,3938,1118,11.0,1.0,3,3,(+/-) 1.5,,,1717469.6210845928,6302.908299626808
1283,BACI,24510272006,3663,1104,210.0,19.0,2,2,(+/-) 15.7,,,736706.7852902218,3812.526816552179
1284,BACI,24510280404,2740,607,302.0,49.8,3,3,(+/-) 37.5,,,848888.1599307494,4151.514850867828
1285,BACI,24510070100,2459,800,422.0,52.8,3,3,(+/-) 22.3,,,290665.77673757984,2196.647249734035
1286,BACI,24510270903,5312,680,5.0,0.7,4,4,(+/-) 2.4,,,1089265.9493332012,5432.90810632557
1287,BACI,24510260302,5239,855,404.0,47.3,2,2,(+/-) 36.9,,,896735.1430061146,4387.58445940933
1288,BACI,24510260102,5455,1352,333.0,24.6,5,5,(+/-) 18.8,,,1451516.9898451918,5455.5006349791265
1289,BACI,24510020200,1389,172,52.0,30.5,3,3,(+/-) 32,,,197528.19514226695,1921.586825440054
1290,BACI,24510200500,1861,454,272.0,59.9,3,3,(+/-) 31.3,,,653067.4931571521,3407.3829114446044
1291,BACI,24510260202,6045,1600,501.0,31.3,4,4,(+/-) 24.9,,,1045605.9882811824,4710.476247897032
1292,BACI,24510080101,3879,925,53.0,5.7,8,8,(+/-) 7.3,,,2325849.9365364444,6973.10654886143
1293,BACI,24510150400,3794,768,367.0,47.8,5,5,(+/-) 39.9,,,815569.9188487207,4032.6292183942383
1294,BACI,24510120400,1985,511,74.0,14.5,2,2,(+/-) 20.7,,,280995.25246887695,2138.4109501988146
1295,BACI,24510240300,1873,126,0.0,0.0,2,2,(+/-) 28,,,200607.94071079517,1961.1217196202883
1296,BACI,24510250206,2545,902,235.0,26.1,5,5,(+/-) 26.1,,,2567552.78979142,7365.502389280284
1297,BACI,24510040200,1334,135,107.0,79.2,4,4,(+/-) 38.7,,,435656.2555305123,2819.4975574484783
1298,BACI,24510150300,1443,374,268.0,71.7,4,4,(+/-) 24.4,,,399131.6119871139,2599.395089515257
1299,BACI,24510272003,6565,2645,108.0,4.1,3,3,(+/-) 4,,,1934756.4026888674,6927.714059279566
1300,BACI,24510090500,1360,204,15.0,7.4,4,4,(+/-) 10.4,,,741589.434205004,4720.228293622624
1301,BACI,24510200600,2346,711,31.0,4.3,4,4,(+/-) 5.5,,,1800945.5708882299,6466.549830821924
1302,BACI,24510250103,3304,359,14.0,3.9,5,5,(+/-) 6.6,,,2587943.637211053,8540.415472125802
1303,BACI,24510190100,1665,278,167.0,60.1,3,3,(+/-) 40.4,,,383146.5358273802,2474.1732853649437
1304,BACI,24510130600,3627,323,0.0,0.0,4,4,(+/-) 13.9,,,875872.4991766525,4418.861380130688
1305,BACI,24510090200,3351,684,173.0,25.3,5,5,(+/-) 17.7,,,2026994.0709763162,6286.296285710366
1306,BACI,24510261100,2190,257,0.0,0.0,2,2,(+/-) 15.2,,,219761.84156460737,2465.7903444597937
1307,BACI,24510210200,3337,570,183.0,32.1,6,6,(+/-) 28.6,,,2399186.545450514,8018.399048737176
1308,BACI,24510070300,1029,163,47.0,28.8,2,2,(+/-) 27.5,,,228739.13068151643,2118.091455772306
1309,BACI,24510250303,1842,525,214.0,40.8,4,4,(+/-) 25.6,,,1035234.9610370854,4474.7155376706705
1310,BACI,24510220100,4455,401,0.0,0.0,5,5,(+/-) 10.7,,,1154788.0750954996,8497.170752167856
1311,BACI,24510130806,1562,145,0.0,0.0,5,5,(+/-) 25,,,1407167.433468938,6057.527870927952
1312,BACI,24510271700,4226,971,398.0,41.0,3,3,(+/-) 33.9,,,1734141.450431096,5666.264228896004
1313,BACI,24510270501,4388,991,35.0,3.5,2,2,(+/-) 5,,,2321801.1344122174,6207.323367572275
1314,BACI,24510260900,3768,320,62.0,19.4,4,4,(+/-) 26.4,,,552057.9426783067,3053.025698816086
1315,BACI,24510210100,2050,284,105.0,37.0,6,6,(+/-) 31.1,,,1288350.4022308846,8089.768119168526
1316,BACI,24510280600,3591,831,722.0,86.9,5,5,(+/-) 9.9,,,576303.5003846134,3085.227874016925
1317,BACI,24510271101,2741,478,36.0,7.5,2,2,(+/-) 10,,,1011704.8191529998,4055.4177548329403
1318,BACI,24510151300,4345,1043,313.0,30.0,4,4,(+/-) 20.8,,,927384.9954046651,4733.275159031579
1319,BACI,24510170200,2318,691,439.0,63.5,3,3,(+/-) 29.7,,,493971.3113302093,2977.681746226772
1320,BACI,24510130300,1796,527,166.0,31.5,3,3,(+/-) 24.5,,,359737.7165603086,2896.8544761538665
1321,BACI,24510160801,3280,701,215.0,30.7,2,2,(+/-) 29.8,,,389617.3160633339,2800.19085330242
1322,BACI,24510271503,914,85,0.0,0.0,3,3,(+/-) 36.7,,,744380.3760421743,4906.222062497706
1323,BACI,24510270401,4543,981,216.0,22.0,2,2,(+/-) 22,,,1457205.263327498,5598.260735687667
1324,BACI,24510260501,4983,1669,324.0,19.4,2,2,(+/-) 21.4,,,3221139.1876407717,7463.4140627192655
1325,BACI,24510260402,3510,1028,253.0,24.6,3,3,(+/-) 17.8,,,1338344.0324855694,6011.703593166768
1326,BACI,24510190200,1679,295,38.0,12.9,2,2,(+/-) 19.3,,,266113.4612827435,2232.405195550051
1327,BACI,24510090800,1796,326,102.0,31.4,7,7,(+/-) 27.7,,,846021.2485236218,3787.1424044020036
1328,BACI,24510090100,3710,826,242.0,29.3,3,3,(+/-) 24.8,,,657815.4062061989,3669.4131055244434
1329,BACI,24510150701,1960,417,102.0,24.5,3,3,(+/-) 20.4,,,975450.0843957282,4141.490821770486
1330,BACI,24510160100,1677,336,143.0,42.6,4,4,(+/-) 43.1,,,382598.3954571696,2852.2481638392533
1331,BACI,24510270702,2194,331,13.0,3.9,3,3,(+/-) 6.5,,,837023.5950806441,5435.77575025475
1332,BACI,24510270803,6235,1349,223.0,16.5,4,4,(+/-) 23.7,,,2192768.57417943,6675.352870999391
1333,BACI,24510270902,4110,811,30.0,3.7,3,3,(+/-) 7.6,,,1132895.150073543,5252.308583657299
1334,BACI,24510130803,2454,304,0.0,0.0,4,4,(+/-) 13,,,693573.2332850249,3301.8419338810545
1335,BACI,24510280101,2765,469,106.0,22.6,7,7,(+/-) 20.7,,,1408355.3754246475,9075.234748338291
1336,BACI,24510170300,1941,531,252.0,47.5,2,2,(+/-) 26,,,305814.8409586469,2220.9769513558745
1337,BACI,24510200200,1585,313,184.0,58.8,5,5,(+/-) 35.9,,,926827.8169784443,4497.984287705549
1338,BACI,24510280403,4212,987,176.0,17.8,3,3,(+/-) 30.4,,,1831224.1323937322,5805.485234265855
1339,BACI,24510230200,1715,141,0.0,0.0,2,2,(+/-) 25.6,,,217551.4036438825,2597.943363742815
1340,BACI,24510040100,6359,187,187.0,100.0,4,4,(+/-) 20.2,,,1189588.119086164,4550.526365946971
1341,BACI,24510280301,3743,584,57.0,9.8,3,3,(+/-) 16.5,,,3181003.5582453203,9209.264450106948
1342,BACI,24510120700,2075,171,24.0,14.0,6,6,(+/-) 21.3,,,1043779.0376476654,4507.994559058444
1343,BACI,24510270901,3762,823,202.0,24.5,3,3,(+/-) 29.8,,,677371.6826157417,3552.1461324136835
1344,BACI,24510271501,4627,1245,40.0,3.2,3,3,(+/-) 3.9,,,3646546.296947538,8126.491770774044
1345,BACI,24510120100,4126,493,57.0,11.6,5,5,(+/-) 13,,,1036070.4499046854,4929.064255824812
1346,BACI,24510150702,1685,303,234.0,77.2,2,2,(+/-) 26.3,,,391491.8455530696,2926.432410929203
1347,BACI,24510110100,2590,75,0.0,0.0,3,3,(+/-) 39.2,,,313940.4613143112,3036.746665091757
1348,BACI,24510260700,2540,670,293.0,43.7,3,3,(+/-) 27.7,,,785680.2810630811,3894.049139025735
1349,BACI,24510260401,2225,555,459.0,82.7,3,3,(+/-) 15.1,,,1341220.5441585514,4994.641534109203
1350,BACI,24510170100,1957,462,128.0,27.7,3,3,(+/-) 25.4,,,282066.2815201368,2469.324152424598
1351,BACI,24510260301,4301,1673,693.0,41.4,4,4,(+/-) 23.1,,,607366.2700207253,3298.303043306215
1352,BACI,24510160802,3156,1125,503.0,44.7,4,4,(+/-) 25.9,,,1226510.0954016135,6204.152313089326
1353,BACI,24510130700,4392,397,7.0,1.8,4,4,(+/-) 2.9,,,1063510.669018745,4824.254738198443
1354,BACI,24510270804,2523,365,85.0,23.3,3,3,(+/-) 27.9,,,721477.6602534984,3663.863781476853
1355,BACI,24510270701,2166,369,0.0,0.0,2,2,(+/-) 10.9,,,399873.3959201564,2826.1798341945673
1356,BACI,24510120202,4718,49,,,5,5,(+/-) **,,,981733.4147213227,4456.401344574929
1357,BACI,24510260403,1273,53,0.0,0.0,3,3,(+/-) 46.6,,,1706875.6186151865,7950.791954493741
1358,BACI,24510270802,5906,1705,29.0,1.7,3,3,(+/-) 3.3,,,1099528.3093921787,4379.038696607223
1359,BACI,24510080302,2079,263,10.0,3.8,3,3,(+/-) 7.4,,,439485.41781212593,2672.472297789588
1360,BACI,24510260800,1758,329,114.0,34.7,2,2,(+/-) 43.2,,,311719.9382148181,2232.2215592396797
1361,BACI,24510200702,1125,178,75.0,42.1,2,2,(+/-) 47.4,,,288179.38985828095,2396.833085918161
1362,BACI,24510250204,4263,1857,1157.0,62.3,3,3,(+/-) 15.2,,,861541.2537660736,6014.37855372825
1363,BACI,24510250101,3936,1031,19.0,1.8,2,2,(+/-) 2.9,,,962811.581956098,4530.824311947663
1364,BACI,24510060400,1935,306,149.0,48.7,4,4,(+/-) 25.9,,,430095.74793979543,2648.4913416183394
1365,BACI,24510260303,1304,159,24.0,15.1,4,4,(+/-) 28.6,,,1218776.0392115063,5576.10945957732
1366,BACI,24510271300,2985,943,41.0,4.3,2,2,(+/-) 7.2,,,2864708.7902597855,7558.929347981084
1367,BACI,24510120300,3496,574,176.0,30.7,3,3,(+/-) 35.4,,,403934.96781044453,2639.328736826556
1368,BACI,24510200100,1405,251,48.0,19.1,3,3,(+/-) 32.7,,,264924.0041662785,2100.8292918047177
1369,BACI,24510010500,1691,279,31.0,11.1,3,3,(+/-) 12.7,,,155243.1743499227,1789.8948396368676
1370,BACI,24510100200,2959,936,605.0,64.6,2,2,(+/-) 30,,,304656.8342816036,2349.816007338025
1371,BACI,24510120201,1842,292,32.0,10.9,3,3,(+/-) 14,,,348054.0592607705,2871.1309699947988
1372,BACI,24510150100,2179,515,221.0,42.9,3,3,(+/-) 26.1,,,369340.42673437967,2549.479302013531
1373,BACI,24510240100,3664,603,0.0,0.0,1,1,(+/-) 6.8,,,1906714.6623250716,11086.019387161517
1374,BACI,24510250301,1943,684,287.0,41.9,6,6,(+/-) 31,,,1907867.519894485,7225.130234133993
1375,BACI,24510250102,3175,815,152.0,18.7,3,3,(+/-) 16.5,,,737548.8910128007,3567.477032106158
1376,BACI,24510090300,4435,970,571.0,58.9,4,4,(+/-) 22.2,,,793140.2024827258,3834.0975650932264
1377,BACI,24510130400,2216,577,173.0,30.0,7,7,(+/-) 21.9,,,2803553.092292655,7217.78092026904
1378,BACI,24510270200,1701,340,0.0,0.0,2,2,(+/-) 11.8,,,938515.0665423215,4301.317951625224
1379,BACI,24510270703,3237,607,39.0,6.4,3,3,(+/-) 8.8,,,993969.7131660066,4296.240698713374
1380,BACI,24510260404,1818,576,284.0,49.3,7,7,(+/-) 41.3,,,4466807.699257452,11903.626492794743
1381,BACI,24510271801,2348,521,141.0,27.1,1,1,(+/-) 32.2,,,557886.2813893966,3167.8718204266816
1382,BACI,24510270302,1878,461,100.0,21.7,3,3,(+/-) 20.2,,,519251.44297621766,3108.808161141787
1383,BACI,24510250402,4156,1471,974.0,66.2,3,3,(+/-) 22.7,,,702423.8894055326,3779.080862608507
1384,BACI,24510140200,2385,504,416.0,82.5,5,5,(+/-) 28.2,,,395270.9375467329,2631.513118879726
1385,BACI,24510261000,2275,510,249.0,48.9,5,5,(+/-) 38.7,,,309987.86664592737,3110.837158240384
1386,BACI,24510270402,3481,1153,54.0,4.7,4,4,(+/-) 6.5,,,1201257.6385973364,4655.207644997235
1387,BACI,24510080102,1658,401,150.0,37.4,3,3,(+/-) 25.3,,,365487.4653864928,2780.3954443205653
1388,BACI,24510270102,3475,630,316.0,50.2,3,3,(+/-) 23.4,,,1021045.0205509302,4143.5855512022
1389,BACI,24510260605,6531,2533,578.0,22.8,4,4,(+/-) 19.7,,,9999590.760621136,32019.277592769406
1390,BACI,24510060300,1568,334,134.0,40.2,2,2,(+/-) 29.4,,,187086.58679120394,1760.119811970747
1391,BACI,24510030200,3114,257,0.0,0.0,1,1,(+/-) 15.2,,,510400.7397939105,4090.0737616062956
1392,BACI,24510080600,1253,255,70.0,27.6,2,2,(+/-) 32.1,,,336385.19413615816,2489.3556150717955
1393,BACI,24510090700,2714,847,381.0,45.0,2,2,(+/-) 40.3,,,435110.05613934086,2860.3710569431582
1394,BACI,24510240200,2700,255,0.0,0.0,3,3,(+/-) 15.3,,,435250.31615187216,4927.8658245314455
1395,BACI,24510060200,2329,437,102.0,23.3,3,3,(+/-) 30.9,,,257720.21249296077,2030.8622762716932
1396,BACI,24510272004,3961,1061,25.0,2.4,2,2,(+/-) 3,,,708889.4449780686,4131.698297183887
1397,BACI,24510080200,1008,266,236.0,88.7,5,5,(+/-) 15.3,,,856284.1330021534,4436.140896221198
1398,BACI,24510160200,1909,318,218.0,68.6,2,2,(+/-) 31.4,,,374029.7096595417,2783.1371414501687
1399,BACI,24510230100,2131,280,21.0,7.5,2,2,(+/-) 11.9,,,336378.3846731837,2418.3220679263404
1400,BACI,24510090900,2284,768,228.0,29.7,5,5,(+/-) 20.9,,,686831.2145127757,3318.547995523271
1401,BACI,24510280401,3074,593,140.0,23.6,3,3,(+/-) 21.3,,,1645619.0106930437,6498.929206571791
1402,BACI,24510271600,3985,1248,369.0,29.6,3,3,(+/-) 23.4,,,850353.8185981018,3814.0763462776276
1403,BACI,24510140300,1951,241,115.0,47.7,3,3,(+/-) 26.1,,,389209.9837469074,2757.903662530043
1404,BACI,24510080301,1866,618,172.0,27.8,3,3,(+/-) 24.5,,,268641.9212042133,2197.1512784320007
1405,BACI,24510270502,3679,644,27.0,4.2,3,3,(+/-) 5.1,,,1539776.8026530282,5840.455813511474
1406,BACI,24510150200,2225,375,152.0,40.5,5,5,(+/-) 33.5,,,420308.08363093995,2780.5438306772758
1407,BACI,24510230300,1434,51,31.0,60.8,3,3,(+/-) 47.9,,,1312489.3735597697,7299.530176369261
1408,BACI,24510030100,1614,392,270.0,68.9,1,1,(+/-) 33.1,,,427404.2183223796,2731.995581903923
1409,BACI,24510150600,2876,506,288.0,57.0,4,4,(+/-) 38.6,,,959023.761780156,5602.696230694069
1410,BACI,24510271001,1927,278,112.0,40.3,3,3,(+/-) 28.3,,,505118.4852155107,3043.761193533597
1411,BACI,24510130200,2306,345,62.0,18.0,2,2,(+/-) 26.4,,,352642.9022848563,2835.468411441388
1412,BACI,24510010300,1931,167,0.0,0.0,5,5,(+/-) 22.2,,,684312.6060758042,3391.5099487853654
1413,BACI,24510110200,5697,293,0.0,0.0,2,2,(+/-) 13.6,,,720037.039706792,3881.7439714081966
1414,BACI,24510150900,3052,855,79.0,9.2,4,4,(+/-) 14.6,,,1465259.5892352536,8325.007622088386
1415,BACI,24510260604,1259,375,214.0,57.1,2,2,(+/-) 26.7,,,503675.8973746323,3009.9413219914927
1416,BACI,24510100100,1428,261,36.0,13.9,5,5,(+/-) 17.7,,,453740.4938096015,3107.7191114947022
1417,BACI,24510260201,5719,1380,257.0,18.6,3,3,(+/-) 24.2,,,1648441.9606511884,5416.383036069609
1418,BACI,24510250203,1628,519,174.0,33.5,1,1,(+/-) 21.2,,,923239.5967845357,4932.986897407243
1419,BACI,24510130804,1495,127,11.0,8.7,3,3,(+/-) 9.9,,,737945.3391343855,3769.8687420159135
1420,BACI,24510270801,3316,563,129.0,22.9,2,2,(+/-) 24.3,,,806716.339017408,4086.7239078862185
1421,BACI,24510180300,1706,377,178.0,47.2,3,3,(+/-) 33,,,289483.74086346565,2466.553194956716
1422,BACI,24510271102,4638,398,0.0,0.0,2,2,(+/-) 12.4,,,1256734.7256958613,6374.201222515093
1423,BACI,24510260101,4640,895,22.0,2.5,2,2,(+/-) 3.2,,,1635548.612167348,5966.03935428941
1424,BACI,24510271900,3295,769,0.0,0.0,3,3,(+/-) 6,,,1398852.5372603908,5927.508820791626
1425,BACI,24510080400,852,226,0.0,0.0,3,3,(+/-) 17.1,,,250955.78235839555,2092.4387964483694
1426,BACI,24510010400,3082,389,0.0,0.0,2,2,(+/-) 10.3,,,373710.42985021754,4333.909385762662
1427,BACI,24510150800,4506,1083,453.0,41.8,5,5,(+/-) 38.9,,,1089439.0379472366,5083.201079336623
1428,BACI,24510080500,1348,180,88.0,48.9,4,4,(+/-) 32.5,,,348320.38475600904,2671.074995152193
1429,BACI,24510280500,2655,678,547.0,80.7,3,3,(+/-) 13.7,,,923978.8890047243,4035.7719468603905
1430,BACI,24510280200,5178,1085,157.0,14.5,2,2,(+/-) 11.3,,,2413200.8557011546,6640.741430348423
1431,BACI,24510280302,3436,1151,61.0,5.3,4,4,(+/-) 11.7,,,1006695.0265828238,5417.120686390722
1432,BACI,24510272007,3534,832,206.0,24.7,3,3,(+/-) 17.9,,,802207.4937334408,4456.558600593936
1433,BACI,24510280402,1294,352,53.0,15.0,2,2,(+/-) 20.7,,,561661.3659306313,3840.0747631164554
1434,BACI,24510151100,5762,452,0.0,0.0,6,6,(+/-) 9,,,1698700.702786083,5544.63741715108
1435,BACI,24510200701,4595,953,16.0,1.7,4,4,(+/-) 2.5,,,1203619.442142755,4843.470612961181
1436,BACI,24510260203,2670,593,260.0,43.8,4,4,(+/-) 23.4,,,853333.8768508974,5601.239547606002
1437,BACI,24510272005,3420,967,86.0,8.9,2,2,(+/-) 10,,,927825.7176913247,4357.734177748966
1438,BACI,24510150500,1732,424,271.0,63.9,4,4,(+/-) 26.3,,,970040.6527037778,4233.101532760214
1439,BACI,24510160500,2779,466,149.0,32.0,5,5,(+/-) 25.7,,,1048083.6166276431,4649.761963890462
1440,BACI,24510090600,2525,732,349.0,47.7,4,4,(+/-) 44.4,,,397261.8366282947,2781.0481145533577
1441,BACI,24510010100,2803,273,0.0,0.0,1,1,(+/-) 16.9,,,393130.01791724045,2700.8997399701807
1442,BACI,24510250205,4493,1780,990.0,55.6,3,3,(+/-) 20.9,,,2324208.0880667497,9693.073770642337
1443,BACI,24510070400,1465,184,0.0,0.0,4,4,(+/-) 20.5,,,326989.1883606194,2459.55601870275
1444,BACI,24510160300,1546,272,50.0,18.4,3,3,(+/-) 26.2,,,255064.1776188145,2541.9858308900334
1445,BACI,24510080800,1973,489,239.0,48.9,3,3,(+/-) 36,,,327455.9212237187,2463.419710535916
1446,BACI,24510270101,1402,288,95.0,33.0,2,2,(+/-) 31.3,,,956323.5407708995,4402.996797458844
1447,BACI,24510160700,3645,956,288.0,30.1,6,6,(+/-) 34.1,,,968085.8180381175,4886.959200131038
1448,BACI,24510250207,1984,617,136.0,22.0,2,2,(+/-) 20.5,,,917317.3209031088,5113.538835273609
1449,BACI,24510250500,4417,940,308.0,32.8,3,3,(+/-) 25.8,,,8656191.070373338,27588.07045583811
