OBJECTID,JURSCODE,GEOID20,POPULATION_TOTAL,CHILD_POPULATION_TOTAL,CHILD_POV_TOTAL,CHILD_POV_PCT,SCHOOL_BND_INT_TOTAL,SCHOOL_BND_INT_CPG_TOTAL,NOTES,CALC_SUM,CALC_PCT,Shape__Area,Shape__Length
1345,BACI,24510120100,4312,425,51.0,12.0,5.0,5.0,(+/-) 13.1,,,1036070.439571605,4929.063961188751
1346,BACI,24510150702,1748,232,176.0,75.8,3.0,3.0,(+/-) 32.2,,,391491.83297394,2926.432192869509
1347,BACI,24510110100,2757,41,0.0,0.0,3.0,3.0,(+/-) 51.4,,,313940.456456565,3036.746473099548
1348,BACI,24510260700,2221,474,126.0,26.6,3.0,2.0,(+/-) 24.5,,,785680.310275045,3894.0492014965234
1349,BACI,24510260401,2391,576,289.0,50.2,3.0,3.0,(+/-) 30.1,,,1341220.557524185,4994.641387652755
1350,BACI,24510170100,1805,383,142.0,37.1,3.0,3.0,(+/-) 33.4,,,282066.26848488,2469.3242451436304
1351,BACI,24510260301,4195,1547,756.0,48.9,4.0,3.0,(+/-) 23.6,,,607366.27460468,3298.3029574899765
1352,BACI,24510160802,3270,1038,444.0,42.8,4.0,4.0,(+/-) 20.8,,,1226510.117084275,6204.152099469928
1353,BACI,24510130700,4715,427,5.0,1.2,4.0,4.0,(+/-) 2.1,,,1063510.632042605,4824.2545634303415
1354,BACI,24510270804,2630,371,85.0,22.9,3.0,3.0,(+/-) 27.1,,,721477.680415835,3663.863815355635
1355,BACI,24510270701,2354,469,0.0,0.0,2.0,2.0,(+/-) 8.2,,,399873.41308579,2826.1801273127385
1356,BACI,24510120202,4908,64,,,5.0,5.0,(+/-) **,,,981733.43761173,4456.4016899236
1357,BACI,24510260403,1292,75,0.0,0.0,3.0,3.0,(+/-) 38,,,1706875.686276115,7950.7922530582655
1358,BACI,24510270802,5774,1669,240.0,14.4,3.0,3.0,(+/-) 19.5,,,1099528.282670405,4379.038854473137
1359,BACI,24510080302,1988,306,11.0,3.5,3.0,3.0,(+/-) 5.4,,,439485.451741565,2672.4724462252852
1360,BACI,24510260800,1962,420,105.0,25.0,2.0,2.0,(+/-) 28.5,,,311719.95975168,2232.221497832136
1361,BACI,24510200702,1224,289,157.0,54.3,2.0,2.0,(+/-) 42.2,,,288179.35564244,2396.833074644666
1362,BACI,24510250204,4786,2228,1437.0,64.5,3.0,2.0,(+/-) 15.4,,,861541.13363011,6014.378834159003
1363,BACI,24510250101,4060,1125,104.0,9.2,2.0,2.0,(+/-) 12.6,,,962811.637785105,4530.824588375039
1364,BACI,24510060400,1894,260,46.0,17.7,4.0,4.0,(+/-) 23,,,430095.766187675,2648.4912834324678
1365,BACI,24510260303,1281,109,32.0,29.4,4.0,4.0,(+/-) 33.2,,,1218776.01660091,5576.109339911922
1366,BACI,24510271300,2951,843,39.0,4.6,2.0,1.0,(+/-) 7.5,,,2864708.78129909,7558.929175720246
1367,BACI,24510120300,3954,765,178.0,23.3,4.0,4.0,(+/-) 28.2,,,403934.95669001,2639.3288330113996
1368,BACI,24510200100,1437,198,43.0,21.7,3.0,3.0,(+/-) 36.6,,,264923.985889525,2100.8290985844114
1369,BACI,24510010500,1914,372,55.0,14.8,3.0,1.0,(+/-) 14.1,,,155243.18877611,1789.8948882030834
1370,BACI,24510100200,2715,749,497.0,66.4,2.0,2.0,(+/-) 33.8,,,304656.82779804,2349.8158420984396
1371,BACI,24510120201,1962,342,23.0,6.6,3.0,3.0,(+/-) 9,,,348054.03207089,2871.131049312445
1372,BACI,24510150100,2199,461,217.0,47.1,4.0,4.0,(+/-) 25.1,,,369340.39924011,2549.479336710344
1373,BACI,24510240100,3457,553,0.0,0.0,1.0,1.0,(+/-) 7,,,1906714.66122431,11086.018305552732
1374,BACI,24510250301,2238,820,635.0,77.4,6.0,5.0,(+/-) 19,,,1907867.50744527,7225.130640815276
1375,BACI,24510250102,3096,766,129.0,16.8,3.0,3.0,(+/-) 20.7,,,737548.87712445,3567.477008229977
1376,BACI,24510090300,4955,1387,712.0,51.3,3.0,3.0,(+/-) 24.8,,,793140.214430965,3834.097171871596
1377,BACI,24510130400,2092,567,171.0,30.2,7.0,6.0,(+/-) 19.2,,,2803553.1188395,7217.781188659337
1378,BACI,24510270200,1686,299,0.0,0.0,2.0,2.0,(+/-) 12.6,,,938515.061672935,4301.318154197365
1379,BACI,24510270703,3321,704,50.0,7.1,3.0,3.0,(+/-) 6.9,,,993969.65485814,4296.240564608611
1380,BACI,24510260404,1556,535,158.0,29.5,7.0,7.0,(+/-) 28.7,,,4466807.663985735,11903.626199878221
1381,BACI,24510271801,2226,482,149.0,30.9,1.0,1.0,(+/-) 31.6,,,557886.287433645,3167.8721648931064
1382,BACI,24510270302,1752,430,108.0,25.1,3.0,3.0,(+/-) 18.6,,,519251.41296843,3108.808176934146
1383,BACI,24510250402,3803,1232,861.0,69.9,3.0,3.0,(+/-) 18.8,,,702423.88084488,3779.081327458331
1384,BACI,24510140200,2803,786,520.0,66.2,5.0,5.0,(+/-) 32.4,,,395270.94772582,2631.5130266929955
1385,BACI,24510261000,1806,316,147.0,46.5,5.0,5.0,(+/-) 31.9,,,309987.810040635,3110.8369770281583
1386,BACI,24510270402,3782,1184,46.0,3.9,4.0,4.0,(+/-) 6.8,,,1201257.68311829,4655.207831882933
1387,BACI,24510080102,1804,407,165.0,40.5,3.0,2.0,(+/-) 27.3,,,365487.47045393,2780.3953473447855
1388,BACI,24510270102,3357,585,142.0,24.3,3.0,3.0,(+/-) 18.7,,,1021044.996946335,4143.5855411269395
1389,BACI,24510260605,5798,1927,430.0,22.3,4.0,2.0,(+/-) 15,,,9999590.70458984,32019.27712097937
1390,BACI,24510060300,1493,235,9.0,3.9,2.0,2.0,(+/-) 7.9,,,187086.550045395,1760.1198741735502
1391,BACI,24510030200,2715,190,0.0,0.0,1.0,1.0,(+/-) 18.9,,,510400.77402161,4090.073854599219
1392,BACI,24510080600,1302,263,72.0,27.3,2.0,2.0,(+/-) 31.2,,,336385.17787825,2489.3554133329185
1393,BACI,24510090700,2849,682,367.0,53.8,2.0,2.0,(+/-) 49.3,,,435110.02518349,2860.3709866830905
1394,BACI,24510240200,2596,233,0.0,0.0,3.0,3.0,(+/-) 15.7,,,435250.324624795,4927.8651530967745
1395,BACI,24510060200,2578,541,272.0,50.3,4.0,4.0,(+/-) 31.9,,,257720.22529195,2030.8620371748193
1396,BACI,24510272004,4113,1063,13.0,1.2,2.0,1.0,(+/-) 2,,,708889.46004694,4131.698301718428
1397,BACI,24510080200,757,131,111.0,84.7,5.0,5.0,(+/-) 33.7,,,856284.165419335,4436.140848082303
1398,BACI,24510160200,2132,591,396.0,67.0,3.0,3.0,(+/-) 26.3,,,374029.708862605,2783.137312063146
1399,BACI,24510230100,2111,384,11.0,2.9,2.0,2.0,(+/-) 6.2,,,336378.404954365,2418.3219530643228
1400,BACI,24510090900,2190,789,231.0,29.3,5.0,5.0,(+/-) 24,,,686831.195543935,3318.547820975859
1401,BACI,24510280401,3065,564,86.0,15.2,3.0,3.0,(+/-) 20.8,,,1645619.052939405,6498.929243689647
1402,BACI,24510271600,3880,1117,273.0,24.4,3.0,1.0,(+/-) 24.3,,,850353.790309595,3814.076207709265
1403,BACI,24510140300,1531,163,21.0,12.8,4.0,4.0,(+/-) 17.8,,,389209.98724384,2757.9034446184173
1404,BACI,24510080301,2140,652,153.0,23.4,3.0,3.0,(+/-) 16.6,,,268641.89000584,2197.151440257222
1405,BACI,24510270502,3874,650,23.0,3.5,3.0,3.0,(+/-) 4.4,,,1539776.7925735,5840.455916555637
1406,BACI,24510150200,2393,410,118.0,28.9,4.0,4.0,(+/-) 24.1,,,420308.111953575,2780.5440299091333
1407,BACI,24510230300,1416,47,31.0,66.0,3.0,3.0,(+/-) 45.5,,,1312489.409662125,7299.530258404418
1408,BACI,24510030100,1709,396,270.0,68.2,1.0,1.0,(+/-) 36.6,,,427404.23912382,2731.995738626607
1409,BACI,24510150600,2840,526,365.0,69.3,4.0,4.0,(+/-) 32.3,,,959023.74620142,5602.696151471609
1410,BACI,24510271001,2300,548,265.0,48.4,4.0,4.0,(+/-) 24.2,,,505118.443130795,3043.761064282928
1411,BACI,24510130200,2396,248,64.0,25.8,2.0,2.0,(+/-) 33.4,,,352642.90948394,2835.4684466992226
1412,BACI,24510010300,2075,163,0.0,0.0,5.0,3.0,(+/-) 21.5,,,684312.60030489,3391.510077870382
1413,BACI,24510110200,6135,416,0.0,0.0,2.0,2.0,(+/-) 9.2,,,720037.04355788,3881.7441217699825
1414,BACI,24510150900,3029,883,79.0,8.9,5.0,5.0,(+/-) 12.5,,,1465259.544686815,8325.007807565593
1415,BACI,24510260604,1296,479,234.0,48.9,2.0,1.0,(+/-) 29.4,,,503675.928159545,3009.941366932175
1416,BACI,24510100100,1541,109,38.0,34.6,5.0,5.0,(+/-) 39.1,,,453740.556639355,3107.719070807812
1417,BACI,24510260201,5544,1227,259.0,21.1,3.0,3.0,(+/-) 26.4,,,1648441.980653015,5416.382919531428
1418,BACI,24510250203,1750,583,171.0,29.3,1.0,1.0,(+/-) 18.2,,,923239.601930455,4932.987247521598
1419,BACI,24510130804,1530,122,18.0,14.8,3.0,3.0,(+/-) 13.2,,,737945.355846995,3769.868941179507
1420,BACI,24510270801,3484,665,17.0,2.6,2.0,2.0,(+/-) 4.5,,,806716.351012335,4086.7239615776934
1421,BACI,24510180300,1841,401,190.0,47.5,4.0,4.0,(+/-) 28.7,,,289483.750587115,2466.553221995978
1422,BACI,24510271102,4867,320,0.0,0.0,2.0,2.0,(+/-) 13.6,,,1256734.75047891,6374.201077409292
1423,BACI,24510260101,5100,1116,37.0,3.3,2.0,2.0,(+/-) 4,,,1635548.634525575,5966.039179561666
1424,BACI,24510271900,3216,595,12.0,2.1,3.0,1.0,(+/-) 3.8,,,1398852.56223328,5927.50883061903
1425,BACI,24510080400,1027,282,47.0,16.7,3.0,3.0,(+/-) 23.7,,,250955.811944435,2092.4389958232027
1426,BACI,24510010400,2961,364,0.0,0.0,1.0,,(+/-) 10.4,,,373710.40853917,4333.909341853683
1427,BACI,24510150800,5176,1221,292.0,23.9,6.0,6.0,(+/-) 30.8,,,1089439.12568503,5083.201233565517
1428,BACI,24510080500,1446,250,153.0,61.2,4.0,4.0,(+/-) 28.8,,,348320.395414005,2671.0747109844083
1429,BACI,24510280500,2620,557,409.0,73.4,3.0,3.0,(+/-) 13.8,,,923978.929720355,4035.771864339339
1430,BACI,24510280200,5563,1090,171.0,15.7,3.0,3.0,(+/-) 10.9,,,2413200.80497796,6640.741503059122
1431,BACI,24510280302,3543,1168,30.0,2.6,5.0,5.0,(+/-) 5.1,,,1006695.047298205,5417.120743659716
1432,BACI,24510272007,3697,957,153.0,16.0,3.0,3.0,(+/-) 14.1,,,802207.52447943,4456.558562658501
1433,BACI,24510280402,1451,263,38.0,14.4,2.0,2.0,(+/-) 20.9,,,561661.319439995,3840.0749341212704
1434,BACI,24510151100,6350,291,0.0,0.0,6.0,5.0,(+/-) 12.8,,,1698700.703501515,5544.637484223929
1435,BACI,24510200701,3774,605,40.0,6.6,4.0,4.0,(+/-) 7.8,,,1203619.48159584,4843.4707887364775
1436,BACI,24510260203,2912,702,248.0,35.3,4.0,4.0,(+/-) 21.5,,,853333.93518767,5601.2395431483
1437,BACI,24510272005,3215,848,31.0,3.7,2.0,2.0,(+/-) 5.5,,,927825.710926695,4357.7342602256795
1438,BACI,24510150500,1376,297,118.0,39.7,4.0,3.0,(+/-) 31.3,,,970040.650963735,4233.10133188904
1439,BACI,24510160500,2885,508,167.0,32.9,5.0,5.0,(+/-) 21.3,,,1048083.57626522,4649.762019548948
1440,BACI,24510090600,2696,861,238.0,27.6,4.0,4.0,(+/-) 31.4,,,397261.8048011,2781.0480538489114
1441,BACI,24510010100,2755,305,0.0,0.0,1.0,,(+/-) 14.2,,,393130.000907635,2700.899883472501
1442,BACI,24510250205,3668,1165,528.0,45.3,3.0,3.0,(+/-) 27,,,2324208.20413654,9693.073815534428
1443,BACI,24510070400,1589,297,43.0,14.5,4.0,4.0,(+/-) 14.1,,,326989.158419775,2459.5557658690777
1444,BACI,24510160300,1695,403,164.0,40.7,3.0,3.0,(+/-) 36.5,,,255064.176909965,2541.9859402272145
1445,BACI,24510080800,2147,624,359.0,57.6,3.0,3.0,(+/-) 28.6,,,327455.922214655,2463.4197727393025
1446,BACI,24510270101,1453,313,99.0,31.6,3.0,3.0,(+/-) 30.4,,,956323.583925755,4402.9968179936695
1447,BACI,24510160700,3711,840,117.0,13.9,5.0,5.0,(+/-) 14.2,,,968085.84489118,4886.9592095486
1448,BACI,24510250207,1907,521,157.0,30.1,2.0,1.0,(+/-) 23.9,,,917317.37718158,5113.539354843975
1449,BACI,24510250500,4251,980,305.0,31.1,3.0,3.0,(+/-) 18.4,,,8656191.130754285,27588.071644837557
1450,BACI,24510070200,3229,1166,573.0,49.1,3.0,3.0,(+/-) 29,,,311102.518667565,2475.2353452503153
1451,BACI,24510130100,3044,418,113.0,27.1,2.0,2.0,(+/-) 32.9,,,311237.11280695,2705.345727890443
1452,BACI,24510090400,1147,138,41.0,30.0,2.0,2.0,(+/-) 23.7,,,352190.934518255,2441.066193249235
1453,BACI,24510160400,1566,455,329.0,72.3,4.0,4.0,(+/-) 31.8,,,389519.566021085,2839.3828849456845
1454,BACI,24510100300,1999,0,,,2.0,2.0,(+/-) **,,,156319.422715385,1582.8548837343901
1455,BACI,24510270600,4532,599,0.0,0.0,4.0,4.0,(+/-) 6.9,,,1553541.903238,5227.540061209036
1456,GARR,24023000602,1592,262,0.0,0.0,8.0,,(+/-) 14.1,,,123005612.75174968,62708.876252346396
1457,GARR,24023000400,2634,545,105.0,19.3,4.0,,(+/-) 11.7,,,266928007.1437408,113776.7934402446
1458,GARR,24023000700,5646,1306,236.0,18.1,5.0,,(+/-) 9.1,,,214285288.13108677,79509.67172448452
1459,GARR,24023000200,4028,857,233.0,27.2,7.0,,(+/-) 14,,,208131681.45300063,76391.50850875843
1460,GARR,24023000502,2922,279,42.0,15.1,6.0,,(+/-) 10.3,,,97767202.87321045,55236.99785592906
1461,GARR,24023000501,1759,194,10.0,5.2,7.0,,(+/-) 6.8,,,96069266.39717805,52995.45239956895
1462,GARR,24023000601,3933,679,50.0,7.4,6.0,,(+/-) 6.6,,,93620677.92303002,69213.08721101274
1463,GARR,24023000100,3722,641,56.0,8.7,7.0,,(+/-) 5.4,,,275603881.3840848,79274.12830066677
